file,rel_path,vendor,fault_class,transformer_id,sweep_points,test_type,split
Core_Looseness_27_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_27_Doble.csv,Doble,Core,T1312,500,Doble,train
Core_Looseness_28.csv,Original\Core\Core_Looseness_28.csv,Original,Core,T1313,500,Original,train
Core_Looseness_28_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_28_Omicron.csv,Omicron,Core,T1314,500,Omicron,train
Core_Looseness_28_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_28_Megger.csv,Megger,Core,T1315,500,Megger,test
Core_Looseness_28_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_28_Doble.csv,Doble,Core,T1316,500,Doble,train
Core_Looseness_29.csv,Original\Core\Core_Looseness_29.csv,Original,Core,T1317,500,Original,train
Core_Looseness_29_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_29_Omicron.csv,Omicron,Core,T1318,500,Omicron,train
Core_Looseness_29_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_29_Megger.csv,Megger,Core,T1319,500,Megger,train
Core_Looseness_29_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_29_Doble.csv,Doble,Core,T1320,500,Doble,train
Core_Looseness_30.csv,Original\Core\Core_Looseness_30.csv,Original,Core,T1321,500,Original,val
Core_Looseness_30_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_30_Omicron.csv,Omicron,Core,T1322,500,Omicron,train
Core_Looseness_30_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_30_Megger.csv,Megger,Core,T1323,500,Megger,train
Core_Looseness_30_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_30_Doble.csv,Doble,Core,T1324,500,Doble,train
Core_Looseness_31.csv,Original\Core\Core_Looseness_31.csv,Original,Core,T1325,500,Original,train
Core_Looseness_31_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_31_Omicron.csv,Omicron,Core,T1326,500,Omicron,train
Core_Looseness_31_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_31_Megger.csv,Megger,Core,T1327,500,Megger,train
Core_Looseness_31_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_31_Doble.csv,Doble,Core,T1328,500,Doble,train
Core_Looseness_32.csv,Original\Core\Core_Looseness_32.csv,Original,Core,T1329,500,Original,train
Core_Looseness_32_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_32_Omicron.csv,Omicron,Core,T1330,500,Omicron,val
Core_Looseness_32_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_32_Megger.csv,Megger,Core,T1331,500,Megger,test
Core_Looseness_32_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_32_Doble.csv,Doble,Core,T1332,500,Doble,train
Core_Looseness_33.csv,Original\Core\Core_Looseness_33.csv,Original,Core,T1333,500,Original,train
Core_Looseness_33_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_33_Omicron.csv,Omicron,Core,T1334,500,Omicron,train
Core_Looseness_33_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_33_Megger.csv,Megger,Core,T1335,500,Megger,val
Core_Looseness_33_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_33_Doble.csv,Doble,Core,T1336,500,Doble,train
Core_Looseness_34.csv,Original\Core\Core_Looseness_34.csv,Original,Core,T1337,500,Original,train
Core_Looseness_34_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_34_Omicron.csv,Omicron,Core,T1338,500,Omicron,test
Core_Looseness_34_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_34_Megger.csv,Megger,Core,T1339,500,Megger,test
Core_Looseness_34_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_34_Doble.csv,Doble,Core,T1340,500,Doble,train
Core_Looseness_35.csv,Original\Core\Core_Looseness_35.csv,Original,Core,T1341,500,Original,train
Core_Looseness_35_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_35_Omicron.csv,Omicron,Core,T1342,500,Omicron,train
Core_Looseness_35_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_35_Megger.csv,Megger,Core,T1343,500,Megger,train
Core_Looseness_35_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_35_Doble.csv,Doble,Core,T1344,500,Doble,train
Core_Looseness_36.csv,Original\Core\Core_Looseness_36.csv,Original,Core,T1345,500,Original,val
Core_Looseness_36_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_36_Omicron.csv,Omicron,Core,T1346,500,Omicron,train
Core_Looseness_36_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_36_Megger.csv,Megger,Core,T1347,500,Megger,test
Core_Looseness_36_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_36_Doble.csv,Doble,Core,T1348,500,Doble,train
Core_Looseness_37.csv,Original\Core\Core_Looseness_37.csv,Original,Core,T1349,500,Original,val
Core_Looseness_37_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_37_Omicron.csv,Omicron,Core,T1350,500,Omicron,train
Core_Looseness_37_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_37_Megger.csv,Megger,Core,T1351,500,Megger,train
Core_Looseness_37_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_37_Doble.csv,Doble,Core,T1352,500,Doble,train
Core_Looseness_38.csv,Original\Core\Core_Looseness_38.csv,Original,Core,T1353,500,Original,train
Core_Looseness_38_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_38_Omicron.csv,Omicron,Core,T1354,500,Omicron,train
Core_Looseness_38_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_38_Megger.csv,Megger,Core,T1355,500,Megger,train
Core_Looseness_38_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_38_Doble.csv,Doble,Core,T1356,500,Doble,train
Core_Looseness_39.csv,Original\Core\Core_Looseness_39.csv,Original,Core,T1357,500,Original,test
Core_Looseness_39_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_39_Omicron.csv,Omicron,Core,T1358,500,Omicron,test
Core_Looseness_39_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_39_Megger.csv,Megger,Core,T1359,500,Megger,val
Core_Looseness_39_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_39_Doble.csv,Doble,Core,T1360,500,Doble,val
Core_Looseness_40.csv,Original\Core\Core_Looseness_40.csv,Original,Core,T1361,500,Original,test
Core_Looseness_40_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_40_Omicron.csv,Omicron,Core,T1362,500,Omicron,val
Core_Looseness_40_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_40_Megger.csv,Megger,Core,T1363,500,Megger,train
Core_Looseness_40_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_40_Doble.csv,Doble,Core,T1364,500,Doble,train
Core_Looseness_41.csv,Original\Core\Core_Looseness_41.csv,Original,Core,T1365,500,Original,train
Core_Looseness_41_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_41_Omicron.csv,Omicron,Core,T1366,500,Omicron,train
Core_Looseness_41_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_41_Megger.csv,Megger,Core,T1367,500,Megger,train
Core_Looseness_41_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_41_Doble.csv,Doble,Core,T1368,500,Doble,train
Core_Looseness_42.csv,Original\Core\Core_Looseness_42.csv,Original,Core,T1369,500,Original,train
Core_Looseness_42_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_42_Omicron.csv,Omicron,Core,T1370,500,Omicron,train
Core_Looseness_42_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_42_Megger.csv,Megger,Core,T1371,500,Megger,train
Core_Looseness_42_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_42_Doble.csv,Doble,Core,T1372,500,Doble,train
Core_Looseness_43.csv,Original\Core\Core_Looseness_43.csv,Original,Core,T1373,500,Original,test
Core_Looseness_43_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_43_Omicron.csv,Omicron,Core,T1374,500,Omicron,train
Core_Looseness_43_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_43_Megger.csv,Megger,Core,T1375,500,Megger,train
Core_Looseness_43_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_43_Doble.csv,Doble,Core,T1376,500,Doble,train
Core_Looseness_44.csv,Original\Core\Core_Looseness_44.csv,Original,Core,T1377,500,Original,test
Core_Looseness_44_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_44_Omicron.csv,Omicron,Core,T1378,500,Omicron,train
Core_Looseness_44_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_44_Megger.csv,Megger,Core,T1379,500,Megger,train
Core_Looseness_44_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_44_Doble.csv,Doble,Core,T1380,500,Doble,test
Core_Looseness_45.csv,Original\Core\Core_Looseness_45.csv,Original,Core,T1381,500,Original,test
Core_Looseness_45_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_45_Omicron.csv,Omicron,Core,T1382,500,Omicron,test
Core_Looseness_45_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_45_Megger.csv,Megger,Core,T1383,500,Megger,val
Core_Looseness_45_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_45_Doble.csv,Doble,Core,T1384,500,Doble,train
Core_Looseness_46.csv,Original\Core\Core_Looseness_46.csv,Original,Core,T1385,500,Original,train
Core_Looseness_46_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_46_Omicron.csv,Omicron,Core,T1386,500,Omicron,val
Core_Looseness_46_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_46_Megger.csv,Megger,Core,T1387,500,Megger,train
Core_Looseness_46_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_46_Doble.csv,Doble,Core,T1388,500,Doble,train
Core_Looseness_47.csv,Original\Core\Core_Looseness_47.csv,Original,Core,T1389,500,Original,test
Core_Looseness_47_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_47_Omicron.csv,Omicron,Core,T1390,500,Omicron,val
Core_Looseness_47_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_47_Megger.csv,Megger,Core,T1391,500,Megger,train
Core_Looseness_47_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_47_Doble.csv,Doble,Core,T1392,500,Doble,train
Core_Looseness_48.csv,Original\Core\Core_Looseness_48.csv,Original,Core,T1393,500,Original,train
Core_Looseness_48_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_48_Omicron.csv,Omicron,Core,T1394,500,Omicron,train
Core_Looseness_48_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_48_Megger.csv,Megger,Core,T1395,500,Megger,train
Core_Looseness_48_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_48_Doble.csv,Doble,Core,T1396,500,Doble,test
Core_Looseness_49.csv,Original\Core\Core_Looseness_49.csv,Original,Core,T1397,500,Original,train
Core_Looseness_49_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_49_Omicron.csv,Omicron,Core,T1398,500,Omicron,val
Core_Looseness_49_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_49_Megger.csv,Megger,Core,T1399,500,Megger,val
Core_Looseness_49_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_49_Doble.csv,Doble,Core,T1400,500,Doble,test
Core_Looseness_50.csv,Original\Core\Core_Looseness_50.csv,Original,Core,T1401,500,Original,val
Core_Looseness_50_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_50_Omicron.csv,Omicron,Core,T1402,500,Omicron,train
Core_Looseness_50_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_50_Megger.csv,Megger,Core,T1403,500,Megger,train
Core_Looseness_50_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_50_Doble.csv,Doble,Core,T1404,500,Doble,train
Core_Looseness_51.csv,Original\Core\Core_Looseness_51.csv,Original,Core,T1405,500,Original,val
Core_Looseness_51_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_51_Omicron.csv,Omicron,Core,T1406,500,Omicron,train
Core_Looseness_51_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_51_Megger.csv,Megger,Core,T1407,500,Megger,train
Core_Looseness_51_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_51_Doble.csv,Doble,Core,T1408,500,Doble,train
Core_Looseness_52.csv,Original\Core\Core_Looseness_52.csv,Original,Core,T1409,500,Original,val
Core_Looseness_52_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_52_Omicron.csv,Omicron,Core,T1410,500,Omicron,test
Core_Looseness_52_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_52_Megger.csv,Megger,Core,T1411,500,Megger,val
Core_Looseness_52_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_52_Doble.csv,Doble,Core,T1412,500,Doble,train
Core_Looseness_53.csv,Original\Core\Core_Looseness_53.csv,Original,Core,T1413,500,Original,train
Core_Looseness_53_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_53_Omicron.csv,Omicron,Core,T1414,500,Omicron,train
Core_Looseness_53_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_53_Megger.csv,Megger,Core,T1415,500,Megger,train
Core_Looseness_53_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_53_Doble.csv,Doble,Core,T1416,500,Doble,train
Core_Looseness_54.csv,Original\Core\Core_Looseness_54.csv,Original,Core,T1417,500,Original,test
Core_Looseness_54_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_54_Omicron.csv,Omicron,Core,T1418,500,Omicron,test
Core_Looseness_54_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_54_Megger.csv,Megger,Core,T1419,500,Megger,train
Core_Looseness_54_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_54_Doble.csv,Doble,Core,T1420,500,Doble,train
Core_Looseness_55.csv,Original\Core\Core_Looseness_55.csv,Original,Core,T1421,500,Original,train
Core_Looseness_55_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_55_Omicron.csv,Omicron,Core,T1422,500,Omicron,train
Core_Looseness_55_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_55_Megger.csv,Megger,Core,T1423,500,Megger,train
Core_Looseness_55_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_55_Doble.csv,Doble,Core,T1424,500,Doble,train
Core_Looseness_56.csv,Original\Core\Core_Looseness_56.csv,Original,Core,T1425,500,Original,train
Core_Looseness_56_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_56_Omicron.csv,Omicron,Core,T1426,500,Omicron,train
Core_Looseness_56_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_56_Megger.csv,Megger,Core,T1427,500,Megger,val
Core_Looseness_56_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_56_Doble.csv,Doble,Core,T1428,500,Doble,train
Core_Looseness_57.csv,Original\Core\Core_Looseness_57.csv,Original,Core,T1429,500,Original,train
Core_Looseness_57_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_57_Omicron.csv,Omicron,Core,T1430,500,Omicron,val
Core_Looseness_57_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_57_Megger.csv,Megger,Core,T1431,500,Megger,test
Core_Looseness_57_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_57_Doble.csv,Doble,Core,T1432,500,Doble,train
Core_Looseness_58.csv,Original\Core\Core_Looseness_58.csv,Original,Core,T1433,500,Original,train
Core_Looseness_58_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_58_Omicron.csv,Omicron,Core,T1434,500,Omicron,test
Core_Looseness_58_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_58_Megger.csv,Megger,Core,T1435,500,Megger,val
Core_Looseness_58_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_58_Doble.csv,Doble,Core,T1436,500,Doble,test
Core_Looseness_59.csv,Original\Core\Core_Looseness_59.csv,Original,Core,T1437,500,Original,test
Core_Looseness_59_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_59_Omicron.csv,Omicron,Core,T1438,500,Omicron,train
Core_Looseness_59_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_59_Megger.csv,Megger,Core,T1439,500,Megger,train
Core_Looseness_59_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_59_Doble.csv,Doble,Core,T1440,500,Doble,test
Core_Looseness_60.csv,Original\Core\Core_Looseness_60.csv,Original,Core,T1441,500,Original,train
Core_Looseness_60_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_60_Omicron.csv,Omicron,Core,T1442,500,Omicron,train
Core_Looseness_60_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_60_Megger.csv,Megger,Core,T1443,500,Megger,train
Core_Looseness_60_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_60_Doble.csv,Doble,Core,T1444,500,Doble,val
Core_Looseness_61.csv,Original\Core\Core_Looseness_61.csv,Original,Core,T1445,500,Original,train
Core_Looseness_61_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_61_Omicron.csv,Omicron,Core,T1446,500,Omicron,val
Core_Looseness_61_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_61_Megger.csv,Megger,Core,T1447,500,Megger,train
Core_Looseness_61_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_61_Doble.csv,Doble,Core,T1448,500,Doble,test
Core_Looseness_62.csv,Original\Core\Core_Looseness_62.csv,Original,Core,T1449,500,Original,train
Core_Looseness_62_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_62_Omicron.csv,Omicron,Core,T1450,500,Omicron,train
Core_Looseness_62_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_62_Megger.csv,Megger,Core,T1451,500,Megger,train
Core_Looseness_62_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_62_Doble.csv,Doble,Core,T1452,500,Doble,val
Core_Looseness_63.csv,Original\Core\Core_Looseness_63.csv,Original,Core,T1453,500,Original,train
Core_Looseness_63_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_63_Omicron.csv,Omicron,Core,T1454,500,Omicron,train
Core_Looseness_63_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_63_Megger.csv,Megger,Core,T1455,500,Megger,test
Core_Looseness_63_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_63_Doble.csv,Doble,Core,T1456,500,Doble,train
Core_Looseness_64.csv,Original\Core\Core_Looseness_64.csv,Original,Core,T1457,500,Original,train
Core_Looseness_64_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_64_Omicron.csv,Omicron,Core,T1458,500,Omicron,test
Core_Looseness_64_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_64_Megger.csv,Megger,Core,T1459,500,Megger,train
Core_Looseness_64_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_64_Doble.csv,Doble,Core,T1460,500,Doble,train
Core_Looseness_65.csv,Original\Core\Core_Looseness_65.csv,Original,Core,T1461,500,Original,train
Core_Looseness_65_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_65_Omicron.csv,Omicron,Core,T1462,500,Omicron,test
Core_Looseness_65_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_65_Megger.csv,Megger,Core,T1463,500,Megger,train
Core_Looseness_65_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_65_Doble.csv,Doble,Core,T1464,500,Doble,val
Core_Looseness_66.csv,Original\Core\Core_Looseness_66.csv,Original,Core,T1465,500,Original,train
Core_Looseness_66_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_66_Omicron.csv,Omicron,Core,T1466,500,Omicron,train
Core_Looseness_66_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_66_Megger.csv,Megger,Core,T1467,500,Megger,train
Core_Looseness_66_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_66_Doble.csv,Doble,Core,T1468,500,Doble,train
Core_Looseness_67.csv,Original\Core\Core_Looseness_67.csv,Original,Core,T1469,500,Original,train
Core_Looseness_67_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_67_Omicron.csv,Omicron,Core,T1470,500,Omicron,train
Core_Looseness_67_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_67_Megger.csv,Megger,Core,T1471,500,Megger,train
Core_Looseness_67_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_67_Doble.csv,Doble,Core,T1472,500,Doble,train
Core_Looseness_68.csv,Original\Core\Core_Looseness_68.csv,Original,Core,T1473,500,Original,val
Core_Looseness_68_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_68_Omicron.csv,Omicron,Core,T1474,500,Omicron,train
Core_Looseness_68_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_68_Megger.csv,Megger,Core,T1475,500,Megger,val
Core_Looseness_68_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_68_Doble.csv,Doble,Core,T1476,500,Doble,train
Core_Looseness_69.csv,Original\Core\Core_Looseness_69.csv,Original,Core,T1477,500,Original,train
Core_Looseness_69_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_69_Omicron.csv,Omicron,Core,T1478,500,Omicron,val
Core_Looseness_69_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_69_Megger.csv,Megger,Core,T1479,500,Megger,test
Core_Looseness_69_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_69_Doble.csv,Doble,Core,T1480,500,Doble,train
Core_Looseness_70.csv,Original\Core\Core_Looseness_70.csv,Original,Core,T1481,500,Original,train
Core_Looseness_70_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_70_Omicron.csv,Omicron,Core,T1482,500,Omicron,train
Core_Looseness_70_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_70_Megger.csv,Megger,Core,T1483,500,Megger,train
Core_Looseness_70_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_70_Doble.csv,Doble,Core,T1484,500,Doble,train
Core_Looseness_71.csv,Original\Core\Core_Looseness_71.csv,Original,Core,T1485,500,Original,test
Core_Looseness_71_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_71_Omicron.csv,Omicron,Core,T1486,500,Omicron,test
Core_Looseness_71_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_71_Megger.csv,Megger,Core,T1487,500,Megger,test
Core_Looseness_71_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_71_Doble.csv,Doble,Core,T1488,500,Doble,train
Core_Looseness_72.csv,Original\Core\Core_Looseness_72.csv,Original,Core,T1489,500,Original,test
Core_Looseness_72_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_72_Omicron.csv,Omicron,Core,T1490,500,Omicron,val
Core_Looseness_72_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_72_Megger.csv,Megger,Core,T1491,500,Megger,train
Core_Looseness_72_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_72_Doble.csv,Doble,Core,T1492,500,Doble,train
Core_Looseness_73.csv,Original\Core\Core_Looseness_73.csv,Original,Core,T1493,500,Original,train
Core_Looseness_73_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_73_Omicron.csv,Omicron,Core,T1494,500,Omicron,train
Core_Looseness_73_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_73_Megger.csv,Megger,Core,T1495,500,Megger,train
Core_Looseness_73_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_73_Doble.csv,Doble,Core,T1496,500,Doble,test
Core_Looseness_74.csv,Original\Core\Core_Looseness_74.csv,Original,Core,T1497,500,Original,train
Core_Looseness_74_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_74_Omicron.csv,Omicron,Core,T1498,500,Omicron,val
Core_Looseness_74_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_74_Megger.csv,Megger,Core,T1499,500,Megger,test
Core_Looseness_74_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_74_Doble.csv,Doble,Core,T1500,500,Doble,train
Core_Looseness_75.csv,Original\Core\Core_Looseness_75.csv,Original,Core,T1501,500,Original,train
Core_Looseness_75_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_75_Omicron.csv,Omicron,Core,T1502,500,Omicron,train
Core_Looseness_75_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_75_Megger.csv,Megger,Core,T1503,500,Megger,train
Core_Looseness_75_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_75_Doble.csv,Doble,Core,T1504,500,Doble,train
Core_Looseness_76.csv,Original\Core\Core_Looseness_76.csv,Original,Core,T1505,500,Original,train
Core_Looseness_76_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_76_Omicron.csv,Omicron,Core,T1506,500,Omicron,test
Core_Looseness_76_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_76_Megger.csv,Megger,Core,T1507,500,Megger,val
Core_Looseness_76_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_76_Doble.csv,Doble,Core,T1508,500,Doble,test
Core_Looseness_77.csv,Original\Core\Core_Looseness_77.csv,Original,Core,T1509,500,Original,train
Core_Looseness_77_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_77_Omicron.csv,Omicron,Core,T1510,500,Omicron,train
Core_Looseness_77_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_77_Megger.csv,Megger,Core,T1511,500,Megger,train
Core_Looseness_77_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_77_Doble.csv,Doble,Core,T1512,500,Doble,train
Core_Looseness_78.csv,Original\Core\Core_Looseness_78.csv,Original,Core,T1513,500,Original,train
Core_Looseness_78_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_78_Omicron.csv,Omicron,Core,T1514,500,Omicron,train
Core_Looseness_78_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_78_Megger.csv,Megger,Core,T1515,500,Megger,train
Core_Looseness_78_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_78_Doble.csv,Doble,Core,T1516,500,Doble,test
Core_Looseness_79.csv,Original\Core\Core_Looseness_79.csv,Original,Core,T1517,500,Original,train
Core_Looseness_79_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_79_Omicron.csv,Omicron,Core,T1518,500,Omicron,val
Core_Looseness_79_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_79_Megger.csv,Megger,Core,T1519,500,Megger,train
Core_Looseness_79_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_79_Doble.csv,Doble,Core,T1520,500,Doble,train
Core_Looseness_80.csv,Original\Core\Core_Looseness_80.csv,Original,Core,T1521,500,Original,val
Core_Looseness_80_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_80_Omicron.csv,Omicron,Core,T1522,500,Omicron,train
Core_Looseness_80_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_80_Megger.csv,Megger,Core,T1523,500,Megger,test
Core_Looseness_80_Doble.csv,VendorSimulated\Doble\Core\Core_Looseness_80_Doble.csv,Doble,Core,T1524,500,Doble,val
Core_Looseness_81.csv,Original\Core\Core_Looseness_81.csv,Original,Core,T1525,500,Original,train
Core_Looseness_81_Omicron.csv,VendorSimulated\Omicron\Core\Core_Looseness_81_Omicron.csv,Omicron,Core,T1526,500,Omicron,train
Core_Looseness_81_Megger.csv,VendorSimulated\Megger\Core\Core_Looseness_81_Megger.csv,Megger,Core,T1527,500,Megger,train
